CID,pIC50
33100346,-0.997862693
19640832,-1.625902482
19828701,-0.869207083
16232490,-1.668245467
64642283,-2.096247794
25355244,-0.752148683
86794850,-1.828667386
30219149,-2.516543244
61644068,-0.696097677
61305433,-0.80401645
9355233,-1.596573157
40455254,-0.429703235
51327432,-0.687749155
13271917,-1.673776939
75054969,-1.533349948
60481299,-0.893155934
57962518,-1.610047398
46773528,-1.163864678
28591664,-1.461292564
78933973,-1.451023384
2825287,-1.970576726
78640938,-2.654943193
7469124,-0.779496318
41069697,-0.480047807
107703279,-1.73490946
64643116,-1.197017482
17559659,-0.971392414
23766982,-2.209382171
37851329,-1.308158121
19385081,-0.900515183
23130812,-1.27947039
46387880,-1.409866021
22887065,-0.765673687
45306818,-1.498801966
90668468,-1.337677631
56076771,-1.347511225
49340914,-1.808324644
111412511,-0.690229049
8049826,-1.107349498
84866588,-1.287720808
78300811,-1.801958193
66202808,-1.558049688
38890693,-1.210318151
107589993,-2.015913523
3339705,-1.036641104
24103409,-1.387202416
104034810,-1.06713047
59722145,-1.08625499
25043803,-0.898858327
33648646,-1.847138361
27034804,-0.203631439
13809455,-1.152734907
16713744,-1.001616734
49758834,-1.282226232
-900852,-1.291106555
56706055,-1.362905449
15795851,-1.433728714
70489144,-2.359910083
43200395,-1.036132344
35831868,-1.22321012
13336294,-0.316778302
47627832,-0.484958651
2111700,-1.414528594
49467522,-1.397795405
56806080,-1.231838448
21207558,-0.85187464
58860771,-2.23962226
59047040,-1.753267053
134720780,-1.550102655
3931318,-1.96665899
11990337,-0.431745479
17589046,-2.119620674
43437380,-2.279704984
56380517,-1.514552906
21594625,-1.578111257
13961354,-1.430705384
39740289,-0.464874145
12953252,-0.510807961
46052512,-1.207684206
18717035,-0.927229136
78359719,-1.992115201
68221099,-1.005641072
11857059,-1.409800063
53471066,-1.206305773
11472068,-1.407787011
30737862,-0.373970437
63598412,-1.1157253
44029721,-0.552609986
66973300,-0.24410903
38931356,-2.351629831
20062636,-0.877703099
46496035,-0.565052426
38775953,-0.657864751
35734442,-1.163855828
20167187,-1.801606093
21550006,-1.532507452
7564528,-0.455738027
70395734,-1.250998217
24323557,-1.399193489
53786094,-1.687746068
51246589,-1.110576775
78943834,-1.605528492
109684628,-1.369415485
62551975,-0.148531118
19104493,-1.704594695
23447037,-1.330008228
49525570,-1.924403129
18529217,-1.307579687
17862921,-0.901344143
67019763,-1.311833593
1710468,-1.311633502
50820683,-1.017864729
24857753,-1.544298994
41628825,-0.189757001
51688150,-1.273629739
105870532,-1.374948331
94105990,-1.026160538
95304875,-0.839979765
15329070,-0.286259006
59133363,-0.868498273
24511273,-1.498702186
18633202,-1.722495296
90215241,-1.200504693
4371503,-0.983920104
100503509,-2.097594657
5676275,-2.074928508
21075385,-1.587263535
22895837,-1.670052777
87273369,-2.261778971
23322951,-1.321395888
138284241,-0.436722032
132509700,-1.762047708
9134291,-0.776575149
22593369,-1.165916028
18339913,-1.571279757
20526006,-1.184431663
52020656,-1.455887917
37945631,-0.377051427
65525148,-1.257862242
61575126,-1.588750991
25002402,-1.173134064
17763014,-1.40067686
41927026,-1.47331317
70615769,-1.125352171
15494327,-1.424236168
49363677,-1.021262382
7001660,-1.266221278
53994271,-1.647281196
54162856,-1.140644223
23911512,-1.33124389
78746212,-0.088855985
25550916,-0.48709898
-2377762,-0.754831079
22368564,-1.278089109
63460219,-1.088434722
89478372,-2.603955083
36750978,-0.251312645
8857814,-1.351562897
5830756,-1.020744773
14875450,-1.831844044
12909451,-1.462273388
17324600,-1.362524207
28149945,-1.513548851
133470172,-1.164983117
138125761,-1.602463085
17586050,-1.532970717
66253331,-2.100738044
21288587,-1.128776183
82352658,-2.708138598
25198246,-2.370271279
2725917,-0.605491962
40991149,-0.250161059
12782688,-1.735108024
18157529,-0.710515888
88666297,-0.93160115
13144168,-0.294264547
63300611,-1.833404697
33333073,-0.794722096
126309841,-2.1602349
51966305,-1.20411736
14904605,-1.330487327
13925666,-0.450429154
32116688,-0.613552074
88217523,-0.537174694
18575174,-1.630130116
37099491,-0.855820316
13060026,-1.046635819
17246016,-1.163538749
1789721,-0.373444941
18146009,-1.165188691
59035166,-0.249933853
17949810,-1.215937019
110066207,-1.128007374
6980006,-1.318612963
81852421,-0.958611096
4754651,-0.031552669
76036011,-1.410911829
47786892,-2.48123849
12755165,-1.530180086
38434943,-1.195294688
124696136,-1.442846494
12945997,-0.856235639
46033822,-0.790043629
30675860,-0.348034086
22161376,-0.683138593
15202354,-1.590880473
30834615,-0.357011554
90663638,-2.272531056
15655639,-1.462104693
21816328,-0.428174573
15662490,-1.913656319
91168901,-1.519911821
41526892,-1.477589367
18541496,-0.880679574
25072745,-1.34837214
61240569,-1.168839948
19447911,-1.359153876
25905990,-0.584350092
57740277,-0.820428044
73201269,-1.740570498
19798938,-2.162560706
23808760,-0.846014604
45123156,-0.680751813
37157072,-1.250724091
21951720,-1.045774868
100674814,-2.290916159
7503140,-1.414058392
35837738,-2.498628695
9502674,0.128568709
33230385,-1.12439608
20452342,-1.716842385
62757901,-1.777723149
32632522,-0.649483072
54589991,-1.085056184
20082913,-1.656448231
68911766,-1.754398486
24484934,-0.81112133
24549102,-1.029359228
63454325,-1.387915184
79288141,-0.815708055
19816862,-1.206861948
61951560,-2.212407625
37425517,-1.174698114
100106413,-1.285265311
13774043,-1.436895164
70270546,-1.76052338
20108094,-1.272607493
95496072,-2.05500033
46038565,-1.366146262
7919154,-0.543824591
18098331,-0.93899342
79843806,-1.76464784
46016956,-1.405364659
39587272,-0.603702086
20879738,-1.614478133
24414567,-2.085946989
45470474,-2.02414422
26552651,-1.52534769
10629753,-0.945942899
90350028,-1.402053973
79255401,-1.015764016
60885348,-1.05076367
91692132,-1.566684966
64034141,-1.579332135
15494844,-1.650228444
9061288,-0.182529023
3262059,-1.694446236
101458246,-1.846161091
53391619,-1.396727226
63155917,-1.635670272
22112169,-1.926027985
85624412,-1.249644349
4450186,-2.299854012
43744619,-1.431920387
24036948,-1.637329808
15156300,-1.344404459
110759709,-1.582624504
14658296,-1.627596477
62184100,-1.939098503
36057566,-1.784996179
16803174,-1.761352989
22889747,-1.433294176
19059497,-0.90303258
83892293,-2.134578427
11061964,-0.534999263
36469747,-1.375705252
10881966,-2.342200175
85405420,-1.772253721
101446644,-1.122832271
36370052,-0.66345394
30500113,-1.334826347
46469917,-1.438869456
72925931,-1.163935963
26545597,-1.371325305
15996232,-1.560611247
81582266,-1.725139388
18756372,-0.95432601
53232267,-2.068363573
115881266,-0.213613104
56823385,-0.614495137
68534741,-1.014548157
16013567,-1.799047263
12349887,-1.106134764
72155633,-1.047356181
10908281,-0.829678463
64317321,-0.31954589
20725481,-2.136162294
14919082,-1.30241174
56517082,-0.867494163
64581574,-1.150544909
21500295,-1.047138862
61056387,-0.668555171
99181433,-0.510833299
22170725,-0.778132794
25183934,-0.905691408
31438806,-0.88626002
21846723,-1.036715823
41873114,-0.972987388
30989993,-1.432985229
46574270,-1.235679031
21724813,-0.922435502
44478384,-0.523517558
53988963,-1.324214981
21027382,-0.701508013
25764198,-1.136420177
56221913,-1.545904282
10376330,-1.522872781
22108462,-1.44636559
13478569,-0.817179585
55683915,-1.534128901
20989729,-1.057924604
15324993,-0.685763561
18566825,-0.960142918
20005391,-1.502111741
82451122,-1.837955066
122996043,-1.362508307
76548475,-0.379320163
7453769,-1.491296653
44532079,-1.031541786
22901374,-0.949021984
40279828,-1.104776244
20401084,-0.933983239
11717456,-1.822669518
42584670,-0.878998359
19103191,-1.590823004
48965088,-1.184292586
55390126,-1.082125574
57642429,-0.866561293
19276487,-1.712727969
59154444,-1.490069432
59008742,-1.903833477
5929329,-0.793407134
25207784,-1.267039333
28877108,-0.148691499
18070177,-1.108352385
54986478,-0.768004387
12073829,-1.763080218
23957828,-1.694289407
29392828,-1.289240412
13882197,-1.147571998
31044075,-0.519714707
88464891,-0.933711148
30419341,-2.418182982
15496387,-1.286229568
75127597,-0.838677155
74743809,-2.227112984
63394297,-1.026851368
82038220,-0.719753826
45908805,-1.012506464
38808488,-1.005250778
80287273,-0.454015015
108708351,-2.290657218
6685830,-1.629845126
47552343,-0.29693008
52508978,-1.078164551
118608225,-1.360650423
76729606,-1.545091347
117046721,-0.832363946
21497403,-1.470748122
35056807,-1.425097577
56993579,-1.053344341
79082017,-1.906710369
14297302,-1.566636966
22038948,-0.841654394
16962611,-1.383509303
48126123,-0.775594041
16414293,-0.788994306
59946524,-1.830851021
11962797,-2.211087369
117612818,-1.172566174
13431765,-0.4312628
15790712,-2.308359154
71565095,-1.667645031
12094753,-1.279493665
8376071,-1.320674627
39581990,-1.374570399
58855595,-0.912507669
20549030,-0.893672716
107458421,-2.400590311
18081338,-1.013989012
36905798,-0.986964275
16902802,-0.170326424
18121299,-1.355759019
21402671,-0.969831957
8819858,-1.164760228
50933674,-1.352287329
20258480,-1.959748286
130294163,-1.587141882
72178688,-1.080758466
64812967,-1.37962952
109740438,-2.128164291
49603322,-0.959560607
57985175,-1.117086522
87171399,-1.914979413
122029374,-1.94096855
50006745,-0.522254587
22400697,-1.491036049
118484658,-1.931757763
27662217,-1.053700395
4780627,-1.199204744
45231398,-0.669022543
14176118,-1.397346321
60605630,-1.510612842
61067732,-1.311821458
115867014,-1.506493079
15423920,-1.112008862
63081424,-2.346584333
8969168,-0.495638532
18419486,-0.340941034
68839209,-1.841610351
90665464,-1.888247592
15659669,-0.927387175
71663839,-1.657413372
22358152,-0.687611025
79209073,-2.333984845
49942034,-0.668186981
24587211,-1.081483229
23392778,-1.566724735
76547439,-2.320704562
19229336,-0.309569784
17687931,-0.946004178
17322247,-1.285899035
9819926,0.084701352
42962358,-1.364300365
28748846,-1.587258326
122302788,-2.709899032
41814815,-1.049941126
16111132,-0.992792886
49381971,-0.912492271
21392889,-0.673609968
28195043,-1.071726968
25565392,-0.126791017
51923118,-0.70077064
31193669,-1.375745349
55103431,-0.637501964
46304906,-0.430602991
87932117,-2.165333471
21653411,-1.337439702
19131752,-1.221023456
14040657,-0.801005975
60805531,-1.240586625
34569314,-2.075144509
13975835,-0.750565075
42166925,-0.370165652
24178804,-1.21976618
89689919,-0.689094796
23840944,-0.733162883
63874276,-2.25513346
66593730,-1.487828017
14653449,-0.671330643
13801901,-0.425372168
41561928,-1.257512288
21142767,-1.32850964
69455139,-2.158654786
69207818,-1.066361924
36049124,-1.041131151
58515428,-0.977180769
77297312,-1.63599769
12144233,-0.93908165
37294321,-1.275971696
75602590,-2.208927659
27590613,-1.043998482
25827555,-1.051673161
104238372,-1.569283067
33298975,-0.799408078
55761468,-1.733877407
66582504,-2.198934965
17241858,-0.665213508
60851593,-0.968046384
66602092,-2.186643875
60260370,-2.247989987
18253307,-0.624398011
91660016,-1.687403262
8395622,-0.990865239
53020239,-1.010303455
151796660,-1.191304522
12881667,-1.092601236
35469652,-0.715212993
41201335,-2.181311503
54980669,-1.428496863
19143877,-1.080171514
96694855,-0.987033268
23733307,-1.08536255
88746792,-2.498438718
12831868,-0.911286617
95999491,-2.760565427
42543791,-0.794438398
9656145,-1.573079242
63729841,-1.714380726
66818478,-1.245313129
77810699,-1.768688594
40162982,-1.636488261
66675356,-1.316257093
101060301,-1.669370854
34876889,-1.435268133
117786528,-1.768108986
91194335,-1.840358342
16938236,-2.02486176
14589906,-1.602175802
42873385,-0.800409252
61626422,-2.342853177
55351893,-1.310799299
27089742,-1.231891745
11884314,-1.387144953
100889232,-1.679188449
100441489,-1.154987869
17863436,-1.360677904
54194124,-1.661824331
10259234,-1.044560067
54248499,-1.470357372
5857922,-1.3198215
8099064,-1.290103286
105429772,-1.100220052
14636656,-0.941016602
20933741,-1.318338337
101000952,-1.041282985
34700937,-1.345939187
45644368,-1.793328469
19245874,-0.273608026
20375608,-1.135762228
62763822,-1.682010943
100448231,-1.892123492
17363822,-0.966048543
54155216,-1.242153838
20875818,-1.325520792
8438883,-1.230649081
50071222,-0.190741381
64909160,-0.978958463
17478652,-0.539849789
40082275,0.231376999
72280135,-1.586982964
13883424,-0.818047029
58604988,-1.800756868
50152333,-1.318845402
45033646,-0.508317352
77952505,-1.997168939
26190788,-1.161638776
50107894,-1.454933872
20142934,-0.656405533
20367451,-1.563473821
58678050,-1.039056187
64445768,-0.5171642
30655864,-0.365677027
1493273,-0.97859268
7920759,-0.767113331
22690340,-1.308467062
65069666,-1.914012132
96823016,-1.979449619
42968065,-0.905501483
14106472,-1.100402526
30330848,-0.77629764
70107701,-1.760232782
28546363,-0.351538298
19012317,-1.001016255
9989908,-1.479344747
53712779,-1.676433476
21214362,-0.655818804
33067821,-1.290929316
11364826,-1.486276899
39842284,-1.817277249
65659258,-1.460723457
30881181,-1.264792029
27493646,-0.757142598
62373103,-1.699160104
1755547,-0.476105234
15927101,-0.76455034
7680946,-1.376341401
12836927,-0.985740948
130089625,-1.869111002
51798185,-1.635320348
36170807,-1.043649641
69703952,-0.825165036
16647739,-1.296281336
25090893,-1.381465608
99964372,-1.438354286
28787190,-1.032393596
70679716,-0.917677382
16748285,-1.303200795
20009758,-0.447906036
49835544,-1.171215572
59126960,-0.325436404
43961078,-0.758593401
118621621,-2.105117124
32348073,-0.874062289
16505180,-1.068234521
91535694,-2.326329413
17703313,-1.618888362
48405746,-0.324101879
75244703,-2.132274731
51896609,-0.706109393
104806311,-2.120302626
81503969,-1.853628651
64858052,-0.598198649
12399040,-1.117319459
81917777,-1.849817312
52984784,-1.159484669
16211049,-1.221456183
32127148,-1.096339249
62410228,-1.421484085
13002382,-0.25694587
56901241,-1.409493724
23342869,-2.114877586
88597646,-2.798865587
23701689,-0.774365014
44688078,-0.914714583
20587643,-1.542533247
23165111,-1.149412556
5541177,-1.052473579
30561315,-0.856746319
22583217,-1.258702944
20973009,-0.955082292
23653566,-1.216487382
11100466,-0.30820749
30557765,-0.483620982
110193842,-0.948331125
23124855,-1.826721136
23891905,-1.127012601
41808723,-0.730312876
48855262,-1.948290845
20986611,-0.82667485
37702741,-0.499087338
13585982,-0.573113322
18099894,-0.852825852
85404531,-1.107585358
11898642,-0.942123828
68935992,-0.99296468
11988645,-0.951352092
8306774,-1.364061353
47626838,-1.539144079
63254830,-2.201846345
46173764,-2.060845781
705513,-0.086722677
29322151,-1.249232435
89132244,-1.629013232
60654547,-1.726439396
19566506,-1.159100182
62548493,-1.923013824
57394887,-1.538964717
60167735,-1.412958808
120817932,-2.251580265
90825548,-0.915438812
96986353,-1.404954908
84872083,-1.768939482
23805410,-1.10068745
29393223,-1.281371891
80662006,-0.894653079
71251326,-2.078978139
64144062,-0.430309347
47434434,-1.657224189
7149289,-0.380326649
20854204,-0.440596286
34359978,-0.740044829
20198503,-0.483271994
35092397,-1.191931966
34158667,-1.583097984
109291998,-1.802318829
65874442,-2.290667482
49316602,-1.898135257
21339880,-1.069852527
17282010,-1.76932432
18236864,-0.65559763
8354888,-1.000228854
24414105,-0.721339995
77281254,-1.623355512
93751033,-1.709696315
50656276,-1.927592223
26506135,-1.256922204
20149461,-1.20038554
32611690,-0.682485482
73766226,-1.293916605
33875639,-0.798867725
6171599,-0.340456861
22492531,-1.486488345
